id,clinic_id,vet_id,pet_id,monitorable_type,monitorable_id,file_id,field_id,value,measurement_unit_id,created_at,updated_at,metadata
9840161,693,1432,1488119,App\Models\NewFileCase,3039985,3039985,6,32,,2022-04-16 10:37:23.0,2022-04-16 10:37:23.0,
9840220,693,1432,1488119,App\Models\NewFileCase,3039985,3039985,574,"MUCOASE PALIDE,ABATERE,DINTI TOCITI,VARSTA APROXIMATIVA 8 ANI,PREZENTA CAPUSELOR PE CORPUL ANIMALULUI",,2022-04-16 10:41:14.0,2022-04-16 10:41:14.0,
11421743,693,1432,1652216,measurements,8908,,3,1.6,1,2022-06-06 14:05:08.0,2022-06-06 14:05:08.0,
11437249,693,1432,1653540,measurements,9063,,3,0.73,1,2022-06-07 14:58:24.0,2022-06-07 14:58:24.0,
11437321,693,1432,1653547,measurements,9065,,3,5.1,1,2022-06-07 15:02:08.0,2022-06-07 15:02:08.0,
11437381,693,1432,1653547,measurements,9066,,3,11.2,1,2022-06-07 15:06:30.0,2022-06-07 15:06:30.0,
11438623,693,1432,1653667,measurements,9077,,3,5.2,1,2022-06-07 16:06:28.0,2022-06-07 16:06:28.0,
11438755,693,1432,1653672,measurements,9078,,3,29,1,2022-06-07 16:10:36.0,2022-06-07 16:10:36.0,
11438780,693,1432,1369405,measurements,9079,,3,2.4,1,2022-06-07 16:12:13.0,2022-06-07 16:12:13.0,
11893654,693,1432,1704156,measurements,19043,,3,1.6,1,2022-07-07 11:07:11.0,2022-07-07 11:07:11.0,
11893667,693,1432,1704156,measurements,19044,,3,1.9,1,2022-07-07 11:08:08.0,2022-07-07 11:08:08.0,
11893690,693,1432,1704156,measurements,19046,,3,2.4,1,2022-07-07 11:12:28.0,2022-07-07 11:12:28.0,
11894306,693,1432,1704226,measurements,19054,,3,1.6,1,2022-07-07 11:56:47.0,2022-07-07 11:56:47.0,
11894490,693,1432,1704226,measurements,19056,,3,2.3,1,2022-07-07 12:14:07.0,2022-07-07 12:14:07.0,
11897285,693,1432,1704549,measurements,19075,,3,3.8,1,2022-07-07 15:13:18.0,2022-07-07 15:13:18.0,
11932584,693,1432,1706718,measurements,19372,,3,12.2,1,2022-07-09 10:05:24.0,2022-07-09 10:05:24.0,
11932718,693,1432,1706730,measurements,19374,,3,0.63,1,2022-07-09 10:14:54.0,2022-07-09 10:14:54.0,
11933018,693,1432,1706761,measurements,19382,,3,3.3,1,2022-07-09 10:37:20.0,2022-07-09 10:37:20.0,
11933129,693,1432,1706778,measurements,19384,,3,47,1,2022-07-09 10:46:39.0,2022-07-09 10:46:39.0,
11979622,693,1432,1710167,measurements,19871,,3,4.5,1,2022-07-12 17:54:38.0,2022-07-12 17:54:38.0,
12009158,693,1432,1706730,measurements,26917,,3,1.2,1,2022-07-13 17:40:27.0,2022-07-13 17:40:27.0,
12009435,693,1432,1711647,measurements,26920,,3,11.9,1,2022-07-13 17:46:03.0,2022-07-13 17:46:03.0,
12009536,693,1432,1711660,measurements,26921,,3,4.4,1,2022-07-13 17:51:36.0,2022-07-13 17:51:36.0,
12009606,693,1432,1711663,measurements,26922,,3,22.5,1,2022-07-13 17:54:24.0,2022-07-13 17:54:24.0,
12010749,693,1432,1711660,measurements,26939,,3,6.6,1,2022-07-13 18:23:33.0,2022-07-13 18:23:33.0,
12010831,693,1432,1706718,measurements,26940,,3,20,1,2022-07-13 18:26:28.0,2022-07-13 18:26:28.0,
12182461,693,1432,1790855,measurements,28369,,3,7.1,1,2022-07-22 12:43:59.0,2022-07-22 12:43:59.0,
12182467,693,1432,1653547,measurements,28370,,3,15.5,1,2022-07-22 12:44:59.0,2022-07-22 12:44:59.0,
12182831,693,1432,1790884,measurements,28373,,3,7.2,1,2022-07-22 13:04:23.0,2022-07-22 13:04:23.0,
12182859,693,1432,1790895,measurements,28374,,3,32.3,1,2022-07-22 13:07:31.0,2022-07-22 13:07:31.0,
12183202,693,1432,1790923,measurements,28376,,3,1.5,1,2022-07-22 13:26:27.0,2022-07-22 13:26:27.0,
12183264,693,1432,1790930,measurements,28377,,3,15,1,2022-07-22 13:28:48.0,2022-07-22 13:28:48.0,
12183278,693,1432,1710167,measurements,28379,,3,4.7,1,2022-07-22 13:29:48.0,2022-07-22 13:29:48.0,
12184103,693,1432,1790995,measurements,28386,,3,3.4,1,2022-07-22 14:07:01.0,2022-07-22 14:07:01.0,
12184216,693,1432,1791008,measurements,28387,,3,3.8,1,2022-07-22 14:10:45.0,2022-07-22 14:10:45.0,
12214370,693,1432,1805078,measurements,36888,,3,1.8,1,2022-07-23 11:55:15.0,2022-07-23 11:55:15.0,
12355763,693,1432,1827715,measurements,38025,,3,1.6,1,2022-07-30 10:49:57.0,2022-07-30 10:49:57.0,
12531933,693,1432,1838745,measurements,39495,,3,2.3,1,2022-08-08 15:09:49.0,2022-08-08 15:09:49.0,
12532007,693,1432,1838752,measurements,39497,,3,11.3,1,2022-08-08 15:14:09.0,2022-08-08 15:14:09.0,
12549438,693,1432,1790923,measurements,39691,,3,1.7,1,2022-08-09 15:52:50.0,2022-08-09 15:52:50.0,
12549770,693,1432,1840194,measurements,39694,,3,8,1,2022-08-09 15:56:27.0,2022-08-09 15:56:27.0,
12972260,693,1432,1887047,measurements,43388,,3,10,1,2022-08-29 12:39:27.0,2022-08-29 12:39:27.0,
12973059,693,1432,1704226,measurements,43394,,3,2.8,1,2022-08-29 13:18:50.0,2022-08-29 13:18:50.0,
12973608,693,1432,1711660,measurements,43404,,3,10.5,1,2022-08-29 13:55:12.0,2022-08-29 13:55:12.0,
12974750,693,1432,1887260,measurements,43427,,3,1,1,2022-08-29 14:46:33.0,2022-08-29 14:46:33.0,
12975723,693,1432,1887316,measurements,43430,,3,1.4,1,2022-08-29 15:22:54.0,2022-08-29 15:22:54.0,
12976136,693,1432,1887363,measurements,43433,,3,0.87,1,2022-08-29 15:42:01.0,2022-08-29 15:42:01.0,
13076716,693,1432,1932740,measurements,44085,,3,1.7,1,2022-09-01 17:21:12.0,2022-09-01 17:21:12.0,
13118412,693,1432,1934270,measurements,44336,,3,5,1,2022-09-02 18:11:05.0,2022-09-02 18:11:05.0,
13163463,693,1432,1936557,measurements,44758,,3,1.15,1,2022-09-05 14:31:17.0,2022-09-05 14:31:17.0,
13568506,693,1432,1887316,measurements,47556,,3,1.72,1,2022-09-19 14:44:25.0,2022-09-19 14:44:25.0,
13568923,693,1432,1961961,measurements,47560,,3,4.5,1,2022-09-19 15:03:07.0,2022-09-19 15:03:07.0,
13569681,693,1432,1962026,measurements,47569,,3,1.5,1,2022-09-19 15:45:37.0,2022-09-19 15:45:37.0,
13570360,693,1432,1962080,measurements,47580,,3,38.6,1,2022-09-19 16:11:34.0,2022-09-19 16:11:34.0,
13570580,693,1432,1962102,measurements,47582,,3,3.2,1,2022-09-19 16:21:10.0,2022-09-19 16:21:10.0,
13591555,693,1432,1963340,measurements,47770,,3,14.3,1,2022-09-20 14:05:52.0,2022-09-20 14:05:52.0,
13774964,693,1432,2029371,measurements,48933,,3,6.5,1,2022-09-26 12:01:32.0,2022-09-26 12:01:32.0,
13778435,693,1432,1962102,measurements,48970,,3,3.7,1,2022-09-26 14:27:51.0,2022-09-26 14:27:51.0,
15182600,693,1432,2234776,measurements,58165,,3,1.45,1,2022-11-07 11:40:48.0,2022-11-07 11:40:48.0,
15190856,693,1432,2235256,measurements,58227,,3,2,1,2022-11-07 15:15:10.0,2022-11-07 15:15:10.0,
15191585,693,1432,2235333,measurements,58240,,3,3.5,1,2022-11-07 15:44:48.0,2022-11-07 15:44:48.0,
15216419,693,1432,2236413,measurements,58424,,3,5,1,2022-11-08 11:47:20.0,2022-11-08 11:47:20.0,
15494761,693,1432,2319319,measurements,59936,,3,7,1,2022-11-14 15:25:20.0,2022-11-14 15:25:20.0,
15635019,693,1432,2341705,measurements,61047,,3,4.6,1,2022-11-18 10:28:15.0,2022-11-18 10:28:15.0,
15636547,693,1432,2341856,measurements,61064,,3,3.8,1,2022-11-18 11:29:04.0,2022-11-18 11:29:04.0,
15636628,693,1432,2244363,measurements,61066,,3,2.6,1,2022-11-18 11:30:17.0,2022-11-18 11:30:17.0,
15638674,693,1432,1144754,measurements,61098,,3,28,1,2022-11-18 13:07:07.0,2022-11-18 13:07:07.0,
15681769,693,1432,2342970,measurements,61367,,3,2.1,1,2022-11-19 09:50:15.0,2022-11-19 09:50:15.0,
15817426,693,1432,2366687,measurements,82924,,3,2.6,1,2022-11-23 16:48:11.0,2022-11-23 16:48:11.0,
15845109,693,1432,2319319,measurements,83139,,3,9.7,1,2022-11-24 13:31:58.0,2022-11-24 13:31:58.0,
15845140,693,1432,2367705,measurements,83140,,3,1.6,1,2022-11-24 13:34:14.0,2022-11-24 13:34:14.0,
15845255,693,1432,2367709,measurements,83141,,3,1.9,1,2022-11-24 13:36:36.0,2022-11-24 13:36:36.0,
15846172,693,1432,1041012,measurements,83152,,3,3.8,1,2022-11-24 14:18:12.0,2022-11-24 14:18:12.0,
15846488,693,1432,2367779,measurements,83156,,3,6.3,1,2022-11-24 14:34:14.0,2022-11-24 14:34:14.0,
15847083,693,1432,2367833,measurements,83166,,3,2.7,1,2022-11-24 15:06:02.0,2022-11-24 15:06:02.0,
15972198,693,1432,2371479,measurements,84006,,3,5.7,1,2022-11-28 15:24:31.0,2022-11-28 15:24:31.0,
15972331,693,1432,2371485,measurements,84008,,3,6.2,1,2022-11-28 15:27:51.0,2022-11-28 15:27:51.0,
15972385,693,1432,2371488,measurements,84011,,3,4.8,1,2022-11-28 15:30:00.0,2022-11-28 15:30:00.0,
15972652,693,1432,2371511,measurements,84017,,3,1.9,1,2022-11-28 15:40:13.0,2022-11-28 15:40:13.0,
15990382,693,1432,2372459,measurements,84229,,3,2.5,1,2022-11-29 10:08:16.0,2022-11-29 10:08:16.0,
16030233,693,1432,1056315,measurements,84617,,3,4,1,2022-11-30 11:46:06.0,2022-11-30 11:46:06.0,
16700726,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,606,Are o umflatura sub coada. Pacientul este abatut.,,2022-12-09 14:47:36.0,2023-01-14 14:52:59.0,
16700727,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,3,29,1,2022-12-09 14:47:42.0,2024-09-26 22:38:00.0,
16700729,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,4,38.6,3,2022-12-09 14:47:55.0,2024-09-27 21:31:10.0,
16700730,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,504,5,,2022-12-09 14:47:55.0,2023-01-13 20:10:49.0,
16700740,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,2,proasta,,2022-12-09 14:48:13.0,2023-01-13 20:10:43.0,
16700741,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,560,3,,2022-12-09 14:48:13.0,2022-12-09 14:48:15.0,
16700746,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,506,5% dehydrated,,2022-12-09 14:48:18.0,2022-12-09 14:48:18.0,
16700747,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,505,QAR,,2022-12-09 14:48:23.0,2023-01-13 20:11:12.0,
16700751,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,548,Pink,,2022-12-09 14:48:31.0,2022-12-09 14:48:31.0,
16700752,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,549,Moist,,2022-12-09 14:48:34.0,2022-12-09 14:48:34.0,
16700753,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,546,2 seconds,,2022-12-09 14:48:38.0,2022-12-09 14:48:38.0,
16700815,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,602,"Prolapsul rectal s-a produs consecutiv hranirii pacientului cu oase de porc. S-a repus manual prolapsul. A fost tinut sub observatie timp de 2 zile, cu tratament si dieta adecvata.",,2022-12-09 14:53:03.0,2022-12-09 14:53:03.0,
16700824,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,603,Repunere manuala a prolapsului rectal.,,2022-12-09 14:53:31.0,2022-12-09 14:53:31.0,
16700866,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,605,"Se recomanda dieta stricta: hrana umeda timp de cateva zile, cu specificatia ca, inca, exista riscul de recidiva.",,2022-12-09 14:54:51.0,2022-12-09 14:54:51.0,
16700927,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,346,,,2022-12-09 14:56:44.0,2023-01-14 15:03:43.0,
16700932,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,314,Toraco-abdominala,,2022-12-09 14:57:00.0,2022-12-09 14:57:00.0,
16700936,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,315,LL,,2022-12-09 14:57:30.0,2022-12-09 14:57:30.0,
16701005,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,316,"Stomac in distensie, plin cu hrana, colon plin de gaze.",,2022-12-09 14:59:11.0,2022-12-09 14:59:11.0,
16701065,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,606,Prolapsul rectal a recidivat. Pacientul a primit o cantitate mare de hrana.,,2022-12-09 15:02:23.0,2022-12-09 15:02:23.0,
16701075,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,587,Xylazin Bio 2 % + Ketamidor,,2022-12-09 15:03:01.0,2022-12-09 15:03:01.0,
16701100,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,588,S-a efectuat repunerea prolapsului rectal prin sutura in bursa cu fir neresorbabil.,,2022-12-09 15:03:50.0,2022-12-09 15:03:50.0,
16701107,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,589,Hrana umeda administrata in cantitati mici si dese.,,2022-12-09 15:04:30.0,2022-12-09 15:04:30.0,
16701251,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,603,"Clisma pentru evacuarea materiilor fecale, care blocheaza rectul. Solutie Klistier.",,2022-12-09 15:07:45.0,2022-12-09 15:07:45.0,
16701412,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,607,"S-a efectuat clisma pentru evacuarea materiilor fecale ce blocheaza rectul. S-au administrat : antibiotice, antiinfectioase locale si cicatrizante. antiparazitare. A fost externat in data de 22.11.2022 cu urmatoarele recomandari: dieta umeda, recontrol.",,2022-12-09 15:11:21.0,2023-01-14 14:59:37.0,
16765978,693,1432,2422640,measurements,87725,,3,7.8,1,2022-12-12 12:03:00.0,2022-12-12 12:03:00.0,
16797523,693,1432,1131608,measurements,94136,,3,14,1,2022-12-13 10:13:52.0,2022-12-13 10:13:52.0,
16800803,693,1432,2437678,measurements,94204,,3,2.2,1,2022-12-13 12:55:31.0,2022-12-13 12:55:31.0,
16801999,693,1432,2437778,measurements,94233,,3,5.3,1,2022-12-13 13:51:06.0,2022-12-13 13:51:06.0,
16803781,693,1432,2437958,measurements,94269,,3,4,1,2022-12-13 14:55:15.0,2022-12-13 14:55:15.0,
16838720,693,1432,2476950,measurements,94536,,3,1,1,2022-12-14 10:22:30.0,2022-12-14 10:22:30.0,
16838757,693,1432,2476955,measurements,94538,,3,2.5,1,2022-12-14 10:24:07.0,2022-12-14 10:24:07.0,
16838843,693,1432,2476960,measurements,94539,,3,2.8,1,2022-12-14 10:27:02.0,2022-12-14 10:27:02.0,
16838914,693,1432,2476967,measurements,94543,,3,18,1,2022-12-14 10:31:39.0,2022-12-14 10:31:39.0,
16839026,693,1432,2476976,measurements,94545,,3,4.5,1,2022-12-14 10:39:21.0,2022-12-14 10:39:21.0,
16888849,693,1432,2478751,measurements,94959,,3,0.965,1,2022-12-15 14:40:35.0,2022-12-15 14:40:35.0,
16889359,693,1432,2478802,measurements,94965,,3,1.88,1,2022-12-15 14:53:19.0,2022-12-15 14:53:19.0,
16934120,693,1432,1066910,measurements,95241,,3,5,1,2022-12-16 15:38:35.0,2022-12-16 15:38:35.0,
16967687,693,1432,1065416,measurements,95429,,3,6.3,1,2022-12-17 11:01:12.0,2022-12-17 11:01:12.0,
16967836,693,1432,2483287,measurements,95436,,3,2,1,2022-12-17 11:08:30.0,2022-12-17 11:08:30.0,
16968316,693,1432,2483297,measurements,95445,,3,9,1,2022-12-17 11:22:53.0,2022-12-17 11:22:53.0,
16968343,693,1432,2483315,measurements,95448,,3,4.5,1,2022-12-17 11:24:52.0,2022-12-17 11:24:52.0,
16973675,693,1432,2483639,measurements,95496,,3,1.2,1,2022-12-17 15:31:47.0,2022-12-17 15:31:47.0,
16973759,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,606,"Are crize si tremura, mananca putin. A fost gasita in urma cu o zi.",,2022-12-17 15:32:51.0,2022-12-17 15:32:51.0,
16973797,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,3,1.2,1,2022-12-17 15:32:59.0,2024-09-26 22:38:00.0,
16973809,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,4,38.5,3,2022-12-17 15:33:04.0,2024-09-27 21:31:10.0,
16973814,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,6,50,,2022-12-17 15:33:08.0,2022-12-17 15:33:08.0,
16973859,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,5,120,,2022-12-17 15:33:15.0,2022-12-17 15:33:15.0,
16973862,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,505,QAR,,2022-12-17 15:33:22.0,2022-12-17 15:33:25.0,
16973883,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,362,"Agresivitate, midriaza, fotofobie, hipersalivatie.",,2022-12-17 15:34:05.0,2022-12-17 16:21:00.0,
16973884,693,1432,2483639,App\Models\NewFileCase,6939122,6939122,349,Suspiciune Rabie.,,2022-12-17 15:34:14.0,2022-12-17 15:34:14.0,
17204231,693,1432,2501296,measurements,96524,,3,3.85,1,2022-12-21 13:19:23.0,2022-12-21 13:19:23.0,
17246992,693,1432,2478614,measurements,96852,,3,9.5,1,2022-12-22 11:32:31.0,2022-12-22 11:32:31.0,
17247075,693,1432,2502665,measurements,96853,,3,3.4,1,2022-12-22 11:36:45.0,2022-12-22 11:36:45.0,
17254595,693,1432,2503139,measurements,96971,,3,6,1,2022-12-22 15:36:08.0,2022-12-22 15:36:08.0,
17257012,693,1432,2503181,measurements,96990,,3,1,1,2022-12-22 16:00:18.0,2022-12-22 16:00:18.0,
17286044,693,1432,2504025,measurements,97196,,3,1.3,1,2022-12-23 10:17:30.0,2022-12-23 10:17:30.0,
17286204,693,1432,2504039,measurements,97198,,3,36,1,2022-12-23 10:22:22.0,2022-12-23 10:22:22.0,
17288849,693,1432,2504173,measurements,97462,,3,2.23,1,2022-12-23 11:32:24.0,2022-12-23 11:32:24.0,
17288905,693,1432,2235256,measurements,97464,,3,2.9,1,2022-12-23 11:33:34.0,2022-12-23 11:33:34.0,
17288936,693,1432,2504182,measurements,97466,,3,3,1,2022-12-23 11:36:10.0,2022-12-23 11:36:10.0,
17289059,693,1432,2372485,measurements,97470,,3,3.3,1,2022-12-23 11:43:59.0,2022-12-23 11:43:59.0,
17289518,693,1432,2504200,measurements,97473,,3,1.7,1,2022-12-23 11:55:20.0,2022-12-23 11:55:20.0,
17289585,693,1432,2504219,measurements,97477,,3,3.1,1,2022-12-23 12:00:14.0,2022-12-23 12:00:14.0,
17289692,693,1432,2504229,measurements,97479,,3,1,1,2022-12-23 12:04:49.0,2022-12-23 12:04:49.0,
17289749,693,1432,2478802,measurements,97480,,3,3,1,2022-12-23 12:06:47.0,2022-12-23 12:06:47.0,
17289848,693,1432,1107581,measurements,97483,,3,18,1,2022-12-23 12:13:18.0,2022-12-23 12:13:18.0,
17289866,693,1432,1141993,measurements,97484,,3,25,1,2022-12-23 12:14:42.0,2022-12-23 12:14:42.0,
17290412,693,1432,2504272,measurements,97494,,3,2.2,1,2022-12-23 12:33:44.0,2022-12-23 12:33:44.0,
17298620,693,1432,2504710,measurements,97591,,3,3,1,2022-12-23 16:31:03.0,2022-12-23 16:31:03.0,
17298844,693,1432,2504715,measurements,97593,,3,2.2,1,2022-12-23 16:34:24.0,2022-12-23 16:34:24.0,
17298905,693,1432,2504715,measurements,97594,,3,2.63,1,2022-12-23 16:36:13.0,2022-12-23 16:36:13.0,
17299159,693,1432,1144317,measurements,97598,,3,6,1,2022-12-23 16:41:52.0,2022-12-23 16:41:52.0,
17299346,693,1432,2478614,measurements,97601,,3,11.5,1,2022-12-23 16:47:49.0,2022-12-23 16:47:49.0,
17337230,693,1432,1144755,measurements,97927,,3,6.5,1,2022-12-27 10:34:06.0,2022-12-27 10:34:06.0,
17337272,693,1432,2483287,measurements,97931,,3,2.235,1,2022-12-27 10:37:40.0,2022-12-27 10:37:40.0,
17337958,693,1432,1052791,measurements,97939,,3,6,1,2022-12-27 11:06:48.0,2022-12-27 11:06:48.0,
17338057,693,1432,2506532,measurements,97943,,3,3,1,2022-12-27 11:14:22.0,2022-12-27 11:14:22.0,
17344551,693,1432,2235326,measurements,98016,,3,4,1,2022-12-27 15:06:59.0,2022-12-27 15:06:59.0,
17344706,693,1432,2506925,measurements,98018,,3,27,1,2022-12-27 15:12:00.0,2022-12-27 15:12:00.0,
17344741,693,1432,1344107,measurements,98019,,3,4,1,2022-12-27 15:13:06.0,2022-12-27 15:13:06.0,
17348475,693,1432,2507071,measurements,98031,,3,5.2,1,2022-12-27 16:17:01.0,2022-12-27 16:17:01.0,
17373061,693,1432,1107509,measurements,98176,,3,12.8,1,2022-12-28 10:06:13.0,2022-12-28 10:06:13.0,
17373111,693,1432,2504173,measurements,98177,,3,3,1,2022-12-28 10:08:18.0,2022-12-28 10:08:18.0,
17373148,693,1432,2507806,measurements,98182,,3,1,1,2022-12-28 10:10:37.0,2022-12-28 10:10:37.0,
17373322,693,1432,2507822,measurements,98187,,3,5,1,2022-12-28 10:18:58.0,2022-12-28 10:18:58.0,
17373684,693,1432,2507842,measurements,98191,,3,2.3,1,2022-12-28 10:28:08.0,2022-12-28 10:28:08.0,
17373762,693,1432,2507857,measurements,98193,,3,2.3,1,2022-12-28 10:36:02.0,2022-12-28 10:36:02.0,
17373825,693,1432,2507863,measurements,98196,,3,2.7,1,2022-12-28 10:38:53.0,2022-12-28 10:38:53.0,
17374287,693,1432,2507891,measurements,98208,,3,3.5,1,2022-12-28 10:55:43.0,2022-12-28 10:55:43.0,
17375820,693,1432,1101268,measurements,98228,,3,26,1,2022-12-28 11:21:22.0,2022-12-28 11:21:22.0,
17385937,693,1432,2508444,measurements,98368,,3,5.1,1,2022-12-28 15:49:44.0,2022-12-28 15:49:44.0,
17386130,693,1432,1934287,measurements,98373,,3,2.8,1,2022-12-28 15:58:54.0,2022-12-28 15:58:54.0,
17421292,693,1432,2501296,measurements,98571,,3,4.4,1,2022-12-29 10:55:06.0,2022-12-29 10:55:06.0,
17422144,693,1432,2509367,measurements,98588,,3,36,1,2022-12-29 11:26:57.0,2022-12-29 11:26:57.0,
17422179,693,1432,2478614,measurements,98590,,3,14,1,2022-12-29 11:28:41.0,2022-12-29 11:28:41.0,
17422320,693,1432,2503034,measurements,98592,,3,10,1,2022-12-29 11:32:54.0,2022-12-29 11:32:54.0,
17940615,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,585,test heart worm negativ,,2023-01-12 18:39:59.0,2023-01-12 18:39:59.0,
17940616,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,677,Pink,,2023-01-12 18:39:59.0,2023-01-12 18:40:03.0,
17940622,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,679,Normal,,2023-01-12 18:40:12.0,2023-01-13 20:00:41.0,
17988738,693,1432,2420043,App\Models\NewFileCase,6893799,6893799,559,Mild,,2023-01-13 20:10:59.0,2023-01-13 20:10:59.0,
18008158,693,1432,2420043,App\Models\NewFileCase,6893914,6893914,607,Pacientul a fost internat si pregatit pentru interventia chirurgicala.,,2023-01-14 15:02:43.0,2023-01-14 15:02:43.0,
18008276,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,190,3.8 g/dL,,2023-01-14 15:09:16.0,2023-01-14 15:09:16.0,
18008279,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,191,63 U/L,,2023-01-14 15:09:27.0,2023-01-14 15:09:27.0,
18008281,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,192,631 U/L,,2023-01-14 15:09:38.0,2023-01-14 15:09:38.0,
18008283,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,189,56 U/L,,2023-01-14 15:09:47.0,2023-01-14 15:09:47.0,
18008287,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,651,10.4 mg/dL,,2023-01-14 15:10:13.0,2023-01-14 15:10:13.0,
18008288,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,652,22.3,,2023-01-14 15:10:19.0,2023-01-14 15:10:19.0,
18008291,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,194,10.2 mg/dL,,2023-01-14 15:10:30.0,2023-01-14 15:10:30.0,
18008295,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,199,0.96 mg/dL,,2023-01-14 15:10:51.0,2023-01-14 15:10:51.0,
18008296,693,1432,2420043,App\Models\NewFileCase,7418471,7418471,198,138 mg/dL,,2023-01-14 15:11:03.0,2023-01-14 15:11:03.0,
