id,pet_id,reminder_protocol_usage_itemable_type,reminder_protocol_name,name,administration_date,due_date
6900590,1706738,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-05-12,
3476542,1706748,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A412B01/04.2024),2022-05-14,
3476546,1706761,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + Lepto (A463A01/07.2023).,2022-06-15,
1307309,1706766,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A205B03/01.2024).,2022-05-27,
1307289,1706783,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A205B03/01.2023).,2022-05-27,
1307279,1706786,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-05-27,
1582778,1706786,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-07-03,
3511463,1706786,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-05-23,
1307269,1706795,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-05-27,
7324746,1706795,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-06-27,
8807656,1706795,HistoricalTreatment,Vaccinuri,Biocan M ( 745130A/12.24),2024-09-17,
1307257,1706805,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A217B01/04.2024).,2022-05-27,
3541430,1706805,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-05-27,
1302634,1710144,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-05-31,
1302628,1710148,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-05-31,
1302566,1710167,HistoricalTreatment,Vaccinuri,Nobivac DP ( A189A01/09.2023),2022-06-03,
3827143,1710167,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A145A01/06.2023) + Nobivac Lepto ( A463A01/06.2023).,2022-06-17,
3523530,1711616,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-06-03,
3523533,1711633,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-06-03,
3523542,1711647,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + Lepto (A283A01/03.2023).,2022-06-04,
3523547,1711660,HistoricalTreatment,Vaccinuri,Nobivac DP ( A189A01/09.2023),2022-06-04,
3523574,1711660,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A463A01/07.2023) + Nobivac Lepto ( A145A01/06.2023),2022-06-18,
3523551,1711663,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + Lepto (A283A01/03.2023).,2022-06-06,
1298484,1711679,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-08,
1298472,1711680,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-08,
1298416,1711705,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-14,
3523567,1711711,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2022-06-14,
1297116,1712372,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-15,
3827132,1790855,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + Lepto (A283A01/03.2023).,2022-06-16,
2165114,1790884,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-16,
2165130,1790900,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-16,
2239061,1790923,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L489686/06.2023),2022-07-08,
3827139,1790923,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A412B01/04.2024),2022-06-17,
7445963,1790923,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A440B01/02.2026) + Rabisin (E99439/03.11.2025),2024-07-11,
2165171,1790930,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-17,
7100663,1790930,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-12,
2165188,1790936,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-17,
3827148,1790995,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L489686/06.2023),2022-06-18,
3827152,1791008,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L489686/06.2023),2022-06-18,
3827329,1805074,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2022-06-20,
3827333,1805078,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-06-20,
2166993,1805088,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-21,
4139753,1805088,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A702B01/10.24) + Nobivac RL (A301A01/10.24),2023-07-20,
3827337,1805091,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-06-21,
3827342,1805093,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-06-21,
609589,1827645,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A701C01/10.24) + Nobivac RL ( A300A03/06.24),2023-06-21,
1582887,1827645,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-06-22,
2178228,1827645,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-23,
2178258,1827664,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A215B01/11.2023).,2022-06-24,
2178378,1827708,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-06-27,
3827907,1827715,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-06-27,
5634739,1827715,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A701C01/10.24) + Nobivac RL (A301A02/10.24),2023-07-24,
5634740,1827715,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-07-24,
4393322,1838764,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A145A01/06.2023) + Nobivac Lepto ( A463A01/06.2023).,2022-06-13,
4393312,1838783,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A145A01/06.2023) + Nobivac Lepto ( A463A01/06.2023).,2022-06-13,
4393317,1838787,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A145A01/06.2023) + Nobivac Lepto ( A463A01/06.2023).,2022-06-13,
4229412,1840089,HistoricalTreatment,Vaccin Antirabic,Nobivac Rabies,2022-07-01,
2239040,1840156,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-07-06,
4229447,1840205,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L489686/06.2023),2022-07-08,
4230332,1868989,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-07-09,
5634659,1868989,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A701C02/10.24) + Nobivac RL (A301A02/1.24),2023-07-18,
4230355,1870090,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-07-09,
5634658,1870090,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A701C02/10.24) + Nobivac RL (A301A02/1.24),2023-07-18,
1273678,1872661,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-07-09,
1582777,1872661,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-07-03,
6900854,1872661,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-05-14,
4230667,1872718,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + Lepto (A283A01/03.2023).,2022-07-11,
1267441,1884508,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-07-11,
3634340,1884508,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A431B01/10.25) + Rabisin (E73492/19.11.23),2023-07-10,
7509170,1884508,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2024-07-18,
1267412,1884520,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-07-11,
7509152,1884520,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2024-07-18,
1267400,1884529,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-07-12,
5609179,1884529,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-07-12,
7513845,1884529,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-07-23,
7513850,1884529,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-07-24,
1262554,1886990,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674B01/10.2023) + RL (A215B01/11.2023).,2022-07-14,
1262550,1886997,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674B01/04.2023) + RL (A217B01/04.2024).,2022-07-14,
1262544,1887005,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-07-15,
1262494,1887047,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A217B01/04.2024).,2022-07-15,
4230950,1887055,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A217B01/04.2024).,2022-07-15,
8833302,1887055,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-20,
1262447,1887090,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A217B01/04.2024).,2022-07-15,
1262433,1887103,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A121A01/01.2024),2022-07-15,
1262237,1887260,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-07-19,
4230969,1887260,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2022-07-19,
4230974,1887274,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2022-07-19,
4230979,1887280,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A412B01/04.2024) + Nobivac Rabies ( A554B01/09.2024).,2022-07-19,
4230984,1887280,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2022-07-19,
4230989,1887286,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A412B01/04.2024) + Nobivac Rabies ( A554B01/09.2024).,2022-07-19,
4230994,1887286,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2022-07-19,
4230999,1887293,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A412B01/04.2024) + Nobivac Rabies ( A554B01/09.2024).,2022-07-19,
4231015,1887293,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2022-07-19,
1215695,1887316,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A415B01/06.2024) + Nobivac Rabies ( A554B01/09.2024).,2022-08-10,
4231019,1887316,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A412B01/04.2024),2022-07-20,
4231024,1887316,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2022-07-20,
1262126,1887325,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A215B01/11.2023).,2022-07-20,
4231029,1887336,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-07-20,
1262086,1887346,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A217B01/04.2024).,2022-07-21,
1262074,1887352,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A217B01/04.2024).,2022-07-21,
5634694,1887352,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-06-03,
8667900,1887352,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-08-16,
4231053,1887363,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A122A01/03.2024),2022-07-21,
4231375,1932728,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-07-22,
5634728,1932728,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E73492/19.11.24),2023-07-22,
4317417,1934251,HistoricalTreatment,Vaccin Antirabic,Nobivac Rabies ( A554B01/09.2024).,2022-07-28,
4317422,1934270,HistoricalTreatment,Vaccinuri,Nobivac DP ( A189A01/09.2023),2022-07-29,
4317427,1934270,HistoricalTreatment,Medicație deparazitare externă,Credelio,2022-07-29,
4317432,1934277,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-07-29,
5393496,1934287,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129044A01/06.24),2022-12-28,
9840502,1934287,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2025-03-03,
8662470,1936524,HistoricalTreatment,Medicație deparazitare internă,Procox,2024-08-08,
1244822,1936529,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-01,
4317517,1936557,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A122A01/03.2024),2022-08-02,
1244790,1936578,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-03,
8667489,1936578,HistoricalTreatment,Medicație deparazitare externă,Simparica Trio,2024-08-10,
1224413,1957391,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-03,
1221308,1958794,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-03,
4318695,1958803,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-08-04,
4318701,1958808,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-08-04,
5278084,1958834,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129024B01/03.24) + Nobivac Lepto ( A706C01/10.23),2022-11-07,
1221237,1958841,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A215B01/11.2023).,2022-08-08,
3897491,1958841,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-08-07,
4318768,1958956,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024),2022-08-08,
4318836,1960033,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024),2022-08-08,
5609174,1961917,HistoricalTreatment,Vaccinuri,Nobivac KC (A141D01/03.25),2023-07-11,
5609175,1961917,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-07-11,
1215681,1961943,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-10,
7530007,1961969,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-08-02,
1215609,1961994,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-12,
1215601,1961999,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-08-12,
4318954,1962023,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-12,
1215547,1962032,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-16,
1215543,1962039,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A 674E01/02.2024),2022-08-16,
1215541,1962044,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-16,
1215537,1962047,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-16,
1215499,1962075,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-17,
1215475,1962089,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A215B01/11.2023).,2022-08-17,
1215471,1962094,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005B01/01.2024) + RL (A215B01/11.2023).,2022-08-17,
4318959,1962099,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A123A01/06.2024),2022-08-17,
4319886,1962102,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-08-31,
1215422,1962115,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A674E01/02.2024) + RL (A215B01/11.2023).,2022-08-18,
1199801,2029365,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-22,
1199795,2029371,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-23,
4319835,2029380,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A121A01/01.2024),2022-08-23,
4319840,2029380,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2022-08-23,
5195993,2029380,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A144B01/04.2023) + Nobivac Lepto ( A458A01/02.2023).,2022-09-14,
5195996,2029380,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2022-09-14,
5196357,2029380,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005A01/01.2024) + Nobivac Lepto ( A706C01/10.2023),2022-10-01,
1199783,2029387,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005B01/01.2024) + RL (A215B01/11.2023).,2022-08-23,
4319867,2029556,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-27,
8731347,2029577,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-09-03,
1199479,2029631,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-08-31,
4319890,2029637,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A123A01/06.2024),2022-08-31,
4319895,2029643,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-08-31,
4319900,2029650,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-08-31,
2316781,2083211,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-09-01,
2316824,2083230,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-09-01,
4475134,2083230,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-31,
4475140,2083230,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-07-31,
2445520,2213195,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-09-06,
2445563,2213239,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-07,
4078605,2213246,HistoricalTreatment,Vaccinuri,Biocan M ( 745130A/12.24),2023-05-03,
5072658,2213246,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A121A01/01.2024),2022-09-07,
5233803,2213246,HistoricalTreatment,Medicație deparazitare internă,Drontal Plus Flavour,2022-11-01,
5195952,2233142,HistoricalTreatment,Vaccinuri,Nobivac DHP (A150B01/02.2024) + Nobivac Lepto ( A706C01/10.2023),2022-09-04,
2469050,2234726,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-12,
1582894,2234738,HistoricalTreatment,Medicație deparazitare externă,Simparica,2023-06-19,
13011307,2234738,HistoricalTreatment,Vaccin Antirabic,Nobivac RL (A303A01/01.26),2025-06-19,
2469079,2234749,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-12,
2469098,2234755,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-12,
2469123,2234771,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-12,
5278153,2234776,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A148E01/11.2023) + Nobivac Lepto ( A706C01/10.2023).,2022-11-16,
5195986,2234967,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005A01/01.2024) + Nobivac Lepto ( A706C01/10.2023),2022-09-13,
2470111,2235256,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A123A01/06.2024),2022-11-02,
5393406,2235256,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129044A01/06.24) + Nobivac Lepto ( A707C01/11.23),2022-12-02,
489978,2235275,HistoricalTreatment,Medicație deparazitare internă,Drontal Plus Flavour,2023-09-20,
489980,2235275,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-09-15,
2470204,2235275,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-14,
2470274,2235287,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-14,
5195998,2235326,HistoricalTreatment,Vaccinuri,Nobivac Parvo-C (A123A01/06.2024),2022-09-16,
5196001,2235333,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-16,
5196004,2235333,HistoricalTreatment,Medicație deparazitare externă,Bravecto + Drontal,2022-09-16,
5196069,2236322,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-17,
5196072,2236362,HistoricalTreatment,Vaccin Antirabic,Rabisin ( L488696/04.12.2023),2022-09-17,
5196074,2236398,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A412B01/04.2024),2022-09-19,
16007588,2236413,HistoricalTreatment,Vaccin Antirabic,Rabisin,2025-10-21,
1160238,2244363,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129005A01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-10-05,
5196142,2244363,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + Lepto (A283A01/03.2023).,2022-09-21,
5196145,2244363,HistoricalTreatment,Antiparazitare,Anthelmin,2022-09-19,
1171356,2319269,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-21,
8720278,2319269,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2024-08-23,
1147986,2319319,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A217B01/04.2024),2022-10-21,
